Timestamp;mf_speed1;mf_speed2
51110;0.000000E+000;0.000000E+000
52097;0.000000E+000;0.000000E+000
53109;0.000000E+000;0.000000E+000
54093;0.000000E+000;0.000000E+000
55105;0.000000E+000;0.000000E+000
56097;0.000000E+000;0.000000E+000
57107;0.000000E+000;0.000000E+000
58090;0.000000E+000;0.000000E+000
59109;0.000000E+000;0.000000E+000
60092;0.000000E+000;0.000000E+000
61104;0.000000E+000;0.000000E+000
62098;0.000000E+000;0.000000E+000
63109;0.000000E+000;0.000000E+000
64092;0.000000E+000;0.000000E+000
65104;0.000000E+000;0.000000E+000
66095;0.000000E+000;0.000000E+000
67106;0.000000E+000;0.000000E+000
68089;0.000000E+000;0.000000E+000
69109;0.000000E+000;0.000000E+000
70092;0.000000E+000;0.000000E+000
71104;0.000000E+000;0.000000E+000
72098;0.000000E+000;0.000000E+000
73109;0.000000E+000;0.000000E+000
74092;0.000000E+000;0.000000E+000
75184;0.000000E+000;0.000000E+000
76007;0.000000E+000;0.000000E+000
77107;0.000000E+000;0.000000E+000
78090;0.000000E+000;0.000000E+000
79109;0.000000E+000;0.000000E+000
80092;0.000000E+000;0.000000E+000
81104;0.000000E+000;0.000000E+000
82098;0.000000E+000;0.000000E+000
83109;0.000000E+000;0.000000E+000
84092;0.000000E+000;0.000000E+000
85104;0.000000E+000;0.000000E+000
86095;0.000000E+000;0.000000E+000
87106;0.000000E+000;0.000000E+000
88090;0.000000E+000;0.000000E+000
89109;0.000000E+000;0.000000E+000
90092;0.000000E+000;0.000000E+000
91104;0.000000E+000;0.000000E+000
92098;0.000000E+000;0.000000E+000
93103;0.000000E+000;0.000000E+000
94095;0.000000E+000;0.000000E+000
95107;0.000000E+000;0.000000E+000
96091;0.000000E+000;0.000000E+000
97103;0.000000E+000;0.000000E+000
98095;0.000000E+000;0.000000E+000
99107;0.000000E+000;0.000000E+000
100091;0.000000E+000;0.000000E+000
101109;0.000000E+000;0.000000E+000
102093;0.000000E+000;0.000000E+000
103106;0.000000E+000;0.000000E+000
104090;0.000000E+000;0.000000E+000
105102;0.000000E+000;0.000000E+000
106094;0.000000E+000;0.000000E+000
107106;0.000000E+000;0.000000E+000
108090;0.000000E+000;0.000000E+000
109103;0.000000E+000;0.000000E+000
110095;0.000000E+000;0.000000E+000
111107;0.000000E+000;0.000000E+000
112094;0.000000E+000;0.000000E+000
113106;0.000000E+000;0.000000E+000
114090;0.000000E+000;0.000000E+000
115102;0.000000E+000;0.000000E+000
116094;0.000000E+000;0.000000E+000
117106;0.000000E+000;0.000000E+000
118090;0.000000E+000;0.000000E+000
119103;0.000000E+000;0.000000E+000
120094;0.000000E+000;0.000000E+000
121107;0.000000E+000;0.000000E+000
122100;0.000000E+000;0.000000E+000
123103;0.000000E+000;0.000000E+000
124093;0.000000E+000;0.000000E+000
125105;0.000000E+000;0.000000E+000
126096;0.000000E+000;0.000000E+000
127108;0.000000E+000;0.000000E+000
128110;0.000000E+000;0.000000E+000
129106;0.000000E+000;0.000000E+000
130089;0.000000E+000;0.000000E+000
131109;0.000000E+000;0.000000E+000
132095;0.000000E+000;0.000000E+000
133106;0.000000E+000;0.000000E+000
134090;0.000000E+000;0.000000E+000
135109;0.000000E+000;0.000000E+000
136092;0.000000E+000;0.000000E+000
137104;0.000000E+000;0.000000E+000
138095;0.000000E+000;0.000000E+000
139106;0.000000E+000;0.000000E+000
140097;0.000000E+000;0.000000E+000
141109;0.000000E+000;0.000000E+000
142095;0.000000E+000;0.000000E+000
143106;0.000000E+000;0.000000E+000
144089;0.000000E+000;0.000000E+000
145109;0.000000E+000;0.000000E+000
146092;0.000000E+000;0.000000E+000
147103;0.000000E+000;0.000000E+000
148094;0.000000E+000;0.000000E+000
149106;0.000000E+000;0.000000E+000
150097;0.000000E+000;0.000000E+000
151109;0.000000E+000;0.000000E+000
152095;0.000000E+000;0.000000E+000
153106;0.000000E+000;0.000000E+000
154089;0.000000E+000;0.000000E+000
155107;0.000000E+000;0.000000E+000
156103;0.000000E+000;0.000000E+000
157095;0.000000E+000;0.000000E+000
158107;0.000000E+000;0.000000E+000
159091;0.000000E+000;0.000000E+000
160103;0.000000E+000;0.000000E+000
161095;0.000000E+000;0.000000E+000
162110;0.000000E+000;0.000000E+000
163094;0.000000E+000;0.000000E+000
164106;0.000000E+000;0.000000E+000
165090;0.000000E+000;0.000000E+000
166102;0.000000E+000;0.000000E+000
167094;0.000000E+000;0.000000E+000
168107;0.000000E+000;0.000000E+000
169090;0.000000E+000;0.000000E+000
170103;0.000000E+000;0.000000E+000
171095;0.000000E+000;0.000000E+000
172110;0.000000E+000;0.000000E+000
173093;0.000000E+000;0.000000E+000
174106;0.000000E+000;0.000000E+000
175090;0.000000E+000;0.000000E+000
176102;0.000000E+000;0.000000E+000
177094;0.000000E+000;0.000000E+000
178106;0.000000E+000;0.000000E+000
179090;0.000000E+000;0.000000E+000
180102;0.000000E+000;0.000000E+000
181111;0.000000E+000;0.000000E+000
182110;0.000000E+000;0.000000E+000
183094;0.000000E+000;0.000000E+000
184106;0.000000E+000;0.000000E+000
185090;0.000000E+000;0.000000E+000
186103;0.000000E+000;0.000000E+000
187094;0.000000E+000;0.000000E+000
188105;0.000000E+000;0.000000E+000
189095;0.000000E+000;0.000000E+000
190107;0.000000E+000;0.000000E+000
191090;0.000000E+000;0.000000E+000
192112;0.000000E+000;0.000000E+000
193095;0.000000E+000;0.000000E+000
194106;0.000000E+000;0.000000E+000
195090;0.000000E+000;0.000000E+000
196109;0.000000E+000;0.000000E+000
197092;0.000000E+000;0.000000E+000
198104;0.000000E+000;0.000000E+000
199095;0.000000E+000;0.000000E+000
200106;0.000000E+000;0.000000E+000
201089;0.000000E+000;0.000000E+000
202111;0.000000E+000;0.000000E+000
203095;0.000000E+000;0.000000E+000
204106;0.000000E+000;0.000000E+000
205097;0.000000E+000;0.000000E+000
206109;0.000000E+000;0.000000E+000
207108;0.000000E+000;0.000000E+000
208104;0.000000E+000;0.000000E+000
209095;0.000000E+000;0.000000E+000
210106;0.000000E+000;0.000000E+000
211089;0.000000E+000;0.000000E+000
212111;0.000000E+000;0.000000E+000
213095;0.000000E+000;0.000000E+000
214106;0.000000E+000;0.000000E+000
215089;0.000000E+000;0.000000E+000
216109;0.000000E+000;0.000000E+000
217092;0.000000E+000;0.000000E+000
218103;0.000000E+000;0.000000E+000
219094;0.000000E+000;0.000000E+000
220106;0.000000E+000;0.000000E+000
221097;0.000000E+000;0.000000E+000
222111;0.000000E+000;0.000000E+000
223095;0.000000E+000;0.000000E+000
224108;0.000000E+000;0.000000E+000
225091;0.000000E+000;0.000000E+000
226104;0.000000E+000;0.000000E+000
227096;0.000000E+000;0.000000E+000
228108;0.000000E+000;0.000000E+000
229092;0.000000E+000;0.000000E+000
230104;0.000000E+000;0.000000E+000
231096;0.000000E+000;0.000000E+000
232111;0.000000E+000;0.000000E+000
233129;0.000000E+000;0.000000E+000
234098;0.000000E+000;0.000000E+000
235103;0.000000E+000;0.000000E+000
236094;0.000000E+000;0.000000E+000
237107;0.000000E+000;0.000000E+000
238091;0.000000E+000;0.000000E+000
239103;0.000000E+000;0.000000E+000
240095;0.000000E+000;0.000000E+000
241107;0.000000E+000;0.000000E+000
242094;0.000000E+000;0.000000E+000
243106;0.000000E+000;0.000000E+000
244090;0.000000E+000;0.000000E+000
245102;0.000000E+000;0.000000E+000
246095;0.000000E+000;0.000000E+000
247107;0.000000E+000;0.000000E+000
248091;0.000000E+000;0.000000E+000
249103;0.000000E+000;0.000000E+000
250095;0.000000E+000;0.000000E+000
251107;0.000000E+000;0.000000E+000
252094;0.000000E+000;0.000000E+000
253105;0.000000E+000;0.000000E+000
254095;0.000000E+000;0.000000E+000
255106;0.000000E+000;0.000000E+000
256089;0.000000E+000;0.000000E+000
257109;0.000000E+000;0.000000E+000
258092;0.000000E+000;0.000000E+000
259129;0.000000E+000;0.000000E+000
260097;0.000000E+000;0.000000E+000
261108;0.000000E+000;0.000000E+000
262095;0.000000E+000;0.000000E+000
263106;0.000000E+000;0.000000E+000
264097;0.000000E+000;0.000000E+000
265109;0.000000E+000;0.000000E+000
266092;0.000000E+000;0.000000E+000
267103;0.000000E+000;0.000000E+000
268094;0.000000E+000;0.000000E+000
269106;0.000000E+000;0.000000E+000
270097;0.000000E+000;0.000000E+000
271109;0.000000E+000;0.000000E+000
272095;0.000000E+000;0.000000E+000
273106;0.000000E+000;0.000000E+000
274097;0.000000E+000;0.000000E+000
275109;0.000000E+000;0.000000E+000
276092;0.000000E+000;0.000000E+000
277103;0.000000E+000;0.000000E+000
278095;0.000000E+000;0.000000E+000
279106;0.000000E+000;0.000000E+000
280097;0.000000E+000;0.000000E+000
281109;0.000000E+000;0.000000E+000
282095;0.000000E+000;0.000000E+000
283106;0.000000E+000;0.000000E+000
284089;0.000000E+000;0.000000E+000
285109;0.000000E+000;0.000000E+000
286108;0.000000E+000;0.000000E+000
287104;0.000000E+000;0.000000E+000
288095;0.000000E+000;0.000000E+000
289108;0.000000E+000;0.000000E+000
290091;0.000000E+000;0.000000E+000
291104;0.000000E+000;0.000000E+000
292098;0.000000E+000;0.000000E+000
293103;0.000000E+000;0.000000E+000
294095;0.000000E+000;0.000000E+000
295107;0.000000E+000;0.000000E+000
296091;0.000000E+000;0.000000E+000
297103;0.000000E+000;0.000000E+000
298095;0.000000E+000;0.000000E+000
299107;0.000000E+000;0.000000E+000
300091;0.000000E+000;0.000000E+000
301104;0.000000E+000;0.000000E+000
302099;0.000000E+000;0.000000E+000
303103;0.000000E+000;0.000000E+000
304095;0.000000E+000;0.000000E+000
305107;0.000000E+000;0.000000E+000
306091;0.000000E+000;0.000000E+000
307103;0.000000E+000;0.000000E+000
308095;0.000000E+000;0.000000E+000
309107;0.000000E+000;0.000000E+000
310091;0.000000E+000;0.000000E+000
311104;0.000000E+000;0.000000E+000
312096;0.000000E+000;0.000000E+000
313109;0.000000E+000;0.000000E+000
314106;0.000000E+000;0.000000E+000
315090;0.000000E+000;0.000000E+000
316102;0.000000E+000;0.000000E+000
317094;0.000000E+000;0.000000E+000
318106;0.000000E+000;0.000000E+000
319097;0.000000E+000;0.000000E+000
320107;0.000000E+000;0.000000E+000
321090;0.000000E+000;0.000000E+000
322104;0.000000E+000;0.000000E+000
323096;0.000000E+000;0.000000E+000
324107;0.000000E+000;0.000000E+000
325090;0.000000E+000;0.000000E+000
326110;0.000000E+000;0.000000E+000
327093;0.000000E+000;0.000000E+000
328104;0.000000E+000;0.000000E+000
329095;0.000000E+000;0.000000E+000
330107;0.000000E+000;0.000000E+000
331090;0.000000E+000;0.000000E+000
332112;0.000000E+000;0.000000E+000
333095;0.000000E+000;0.000000E+000
334107;0.000000E+000;0.000000E+000
335090;0.000000E+000;0.000000E+000
336109;0.000000E+000;0.000000E+000
337092;0.000000E+000;0.000000E+000
338104;0.000000E+000;0.000000E+000
339129;0.000000E+000;0.000000E+000
340099;0.000000E+000;0.000000E+000
341102;0.000000E+000;0.000000E+000
342096;0.000000E+000;0.000000E+000
343108;0.000000E+000;0.000000E+000
344091;0.000000E+000;0.000000E+000
345102;0.000000E+000;0.000000E+000
346093;0.000000E+000;0.000000E+000
347105;0.000000E+000;0.000000E+000
348096;0.000000E+000;0.000000E+000
349107;0.000000E+000;0.000000E+000
350091;0.000000E+000;0.000000E+000
351102;0.000000E+000;0.000000E+000
352096;0.000000E+000;0.000000E+000
353108;0.000000E+000;0.000000E+000
354092;0.000000E+000;0.000000E+000
355104;0.000000E+000;0.000000E+000
356096;0.000000E+000;0.000000E+000
357108;0.000000E+000;0.000000E+000
358092;0.000000E+000;0.000000E+000
359104;0.000000E+000;0.000000E+000
360096;0.000000E+000;0.000000E+000
361109;0.000000E+000;0.000000E+000
362095;0.000000E+000;0.000000E+000
363108;0.000000E+000;0.000000E+000
364091;0.000000E+000;0.000000E+000
365119;0.000000E+000;0.000000E+000
366107;0.000000E+000;0.000000E+000
367104;0.000000E+000;0.000000E+000
368096;0.000000E+000;0.000000E+000
369108;0.000000E+000;0.000000E+000
370092;0.000000E+000;0.000000E+000
371104;0.000000E+000;0.000000E+000
372099;0.000000E+000;0.000000E+000
373103;0.000000E+000;0.000000E+000
374095;0.000000E+000;0.000000E+000
375108;0.000000E+000;0.000000E+000
376092;0.000000E+000;0.000000E+000
377104;0.000000E+000;0.000000E+000
378096;0.000000E+000;0.000000E+000
379108;0.000000E+000;0.000000E+000
380092;0.000000E+000;0.000000E+000
381104;0.000000E+000;0.000000E+000
382099;0.000000E+000;0.000000E+000
383103;0.000000E+000;0.000000E+000
384094;0.000000E+000;0.000000E+000
385105;0.000000E+000;0.000000E+000
386095;0.000000E+000;0.000000E+000
387107;0.000000E+000;0.000000E+000
388090;0.000000E+000;0.000000E+000
389109;0.000000E+000;0.000000E+000
390093;0.000000E+000;0.000000E+000
391104;0.000000E+000;0.000000E+000
392112;0.000000E+000;0.000000E+000
393108;0.000000E+000;0.000000E+000
394091;0.000000E+000;0.000000E+000
395103;0.000000E+000;0.000000E+000
396094;0.000000E+000;0.000000E+000
397105;0.000000E+000;0.000000E+000
398096;0.000000E+000;0.000000E+000
399108;0.000000E+000;0.000000E+000
400091;0.000000E+000;0.000000E+000
401102;0.000000E+000;0.000000E+000
402096;0.000000E+000;0.000000E+000
403108;0.000000E+000;0.000000E+000
404091;0.000000E+000;0.000000E+000
405102;0.000000E+000;0.000000E+000
406094;0.000000E+000;0.000000E+000
407105;0.000000E+000;0.000000E+000
408096;0.000000E+000;0.000000E+000
409108;0.000000E+000;0.000000E+000
410091;0.000000E+000;0.000000E+000
411102;0.000000E+000;0.000000E+000
412096;0.000000E+000;0.000000E+000
413107;0.000000E+000;0.000000E+000
414091;0.000000E+000;0.000000E+000
415102;0.000000E+000;0.000000E+000
416093;0.000000E+000;0.000000E+000
417105;0.000000E+000;0.000000E+000
418104;0.000000E+000;0.000000E+000
419108;0.000000E+000;0.000000E+000
420092;0.000000E+000;0.000000E+000
421104;0.000000E+000;0.000000E+000
422099;0.000000E+000;0.000000E+000
423104;0.000000E+000;0.000000E+000
424096;0.000000E+000;0.000000E+000
425108;0.000000E+000;0.000000E+000
426092;0.000000E+000;0.000000E+000
427104;0.000000E+000;0.000000E+000
428096;0.000000E+000;0.000000E+000
429108;0.000000E+000;0.000000E+000
430092;0.000000E+000;0.000000E+000
431104;0.000000E+000;0.000000E+000
432099;0.000000E+000;0.000000E+000
433104;0.000000E+000;0.000000E+000
434095;0.000000E+000;0.000000E+000
435108;0.000000E+000;0.000000E+000
436092;0.000000E+000;0.000000E+000
437104;0.000000E+000;0.000000E+000
438096;0.000000E+000;0.000000E+000
439108;0.000000E+000;0.000000E+000
440092;0.000000E+000;0.000000E+000
441104;0.000000E+000;0.000000E+000
442099;0.000000E+000;0.000000E+000
443103;0.000000E+000;0.000000E+000
444107;0.000000E+000;0.000000E+000
445104;0.000000E+000;0.000000E+000
446096;0.000000E+000;0.000000E+000
447108;0.000000E+000;0.000000E+000
448092;0.000000E+000;0.000000E+000
449104;0.000000E+000;0.000000E+000
450094;0.000000E+000;0.000000E+000
451105;0.000000E+000;0.000000E+000
452099;0.000000E+000;0.000000E+000
453102;0.000000E+000;0.000000E+000
454094;0.000000E+000;0.000000E+000
455105;0.000000E+000;0.000000E+000
456096;0.000000E+000;0.000000E+000
457108;0.000000E+000;0.000000E+000
458091;0.000000E+000;0.000000E+000
459102;0.000000E+000;0.000000E+000
460093;0.000000E+000;0.000000E+000
461105;0.000000E+000;0.000000E+000
462099;0.000000E+000;0.000000E+000
463102;0.000000E+000;0.000000E+000
464094;0.000000E+000;0.000000E+000
465105;0.000000E+000;0.000000E+000
466096;0.000000E+000;0.000000E+000
467108;0.000000E+000;0.000000E+000
468091;0.000000E+000;0.000000E+000
469102;0.000000E+000;0.000000E+000
470207;0.000000E+000;0.000000E+000
471007;0.000000E+000;0.000000E+000
472109;0.000000E+000;0.000000E+000
473092;0.000000E+000;0.000000E+000
474104;0.000000E+000;0.000000E+000
475095;0.000000E+000;0.000000E+000
476106;0.000000E+000;0.000000E+000
477097;0.000000E+000;0.000000E+000
478109;0.000000E+000;0.000000E+000
479092;0.000000E+000;0.000000E+000
480103;0.000000E+000;0.000000E+000
481094;0.000000E+000;0.000000E+000
482109;0.000000E+000;0.000000E+000
483092;0.000000E+000;0.000000E+000
484103;0.000000E+000;0.000000E+000
485095;0.000000E+000;0.000000E+000
486107;0.000000E+000;0.000000E+000
487091;0.000000E+000;0.000000E+000
488104;0.000000E+000;0.000000E+000
489095;0.000000E+000;0.000000E+000
490108;0.000000E+000;0.000000E+000
491091;0.000000E+000;0.000000E+000
492106;0.000000E+000;0.000000E+000
493090;0.000000E+000;0.000000E+000
494103;0.000000E+000;0.000000E+000
495095;0.000000E+000;0.000000E+000
496107;0.000000E+000;0.000000E+000
497106;0.000000E+000;0.000000E+000
498103;0.000000E+000;0.000000E+000
499095;0.000000E+000;0.000000E+000
500107;0.000000E+000;0.000000E+000
501091;0.000000E+000;0.000000E+000
502106;0.000000E+000;0.000000E+000
503090;0.000000E+000;0.000000E+000
504102;0.000000E+000;0.000000E+000
505094;0.000000E+000;0.000000E+000
506106;0.000000E+000;0.000000E+000
507090;0.000000E+000;0.000000E+000
508103;0.000000E+000;0.000000E+000
509094;0.000000E+000;0.000000E+000
510107;0.000000E+000;0.000000E+000
511091;0.000000E+000;0.000000E+000
512106;0.000000E+000;0.000000E+000
513089;0.000000E+000;0.000000E+000
514102;0.000000E+000;0.000000E+000
515090;0.000000E+000;0.000000E+000
516109;0.000000E+000;0.000000E+000
517092;0.000000E+000;0.000000E+000
518103;0.000000E+000;0.000000E+000
519094;0.000000E+000;0.000000E+000
520106;0.000000E+000;0.000000E+000
521097;0.000000E+000;0.000000E+000
522111;0.000000E+000;0.000000E+000
523108;0.000000E+000;0.000000E+000
524103;0.000000E+000;0.000000E+000
525094;0.000000E+000;0.000000E+000
526106;0.000000E+000;0.000000E+000
527097;0.000000E+000;0.000000E+000
528109;0.000000E+000;0.000000E+000
529092;0.000000E+000;0.000000E+000
530103;0.000000E+000;0.000000E+000
531094;0.000000E+000;0.000000E+000
532108;0.000000E+000;0.000000E+000
533092;0.000000E+000;0.000000E+000
534103;0.000000E+000;0.000000E+000
535094;0.000000E+000;0.000000E+000
536106;0.000000E+000;0.000000E+000
537097;0.000000E+000;0.000000E+000
538108;0.000000E+000;0.000000E+000
539091;0.000000E+000;0.000000E+000
540103;0.000000E+000;0.000000E+000
541094;0.000000E+000;0.000000E+000
542108;0.000000E+000;0.000000E+000
543091;0.000000E+000;0.000000E+000
544103;0.000000E+000;0.000000E+000
545094;0.000000E+000;0.000000E+000
546105;0.000000E+000;0.000000E+000
547096;0.000000E+000;0.000000E+000
548108;0.000000E+000;0.000000E+000
549111;0.000000E+000;0.000000E+000
550108;0.000000E+000;0.000000E+000
551092;0.000000E+000;0.000000E+000
552107;0.000000E+000;0.000000E+000
553091;0.000000E+000;0.000000E+000
554103;0.000000E+000;0.000000E+000
555095;0.000000E+000;0.000000E+000
556107;0.000000E+000;0.000000E+000
557091;0.000000E+000;0.000000E+000
558103;0.000000E+000;0.000000E+000
559095;0.000000E+000;0.000000E+000
560108;0.000000E+000;0.000000E+000
561091;0.000000E+000;0.000000E+000
562106;0.000000E+000;0.000000E+000
563090;0.000000E+000;0.000000E+000
564103;0.000000E+000;0.000000E+000
565094;0.000000E+000;0.000000E+000
566107;0.000000E+000;0.000000E+000
567091;0.000000E+000;0.000000E+000
568103;0.000000E+000;0.000000E+000
569095;0.000000E+000;0.000000E+000
570107;0.000000E+000;0.000000E+000
571091;0.000000E+000;0.000000E+000
572106;0.000000E+000;0.000000E+000
573090;0.000000E+000;0.000000E+000
574102;0.000000E+000;0.000000E+000
575109;0.000000E+000;0.000000E+000
576106;0.000000E+000;0.000000E+000
577090;0.000000E+000;0.000000E+000
578102;0.000000E+000;0.000000E+000
579094;0.000000E+000;0.000000E+000
580106;0.000000E+000;0.000000E+000
581096;0.000000E+000;0.000000E+000
582110;0.000000E+000;0.000000E+000
583093;0.000000E+000;0.000000E+000
584104;0.000000E+000;0.000000E+000
585095;0.000000E+000;0.000000E+000
586107;0.000000E+000;0.000000E+000
587090;0.000000E+000;0.000000E+000
588109;0.000000E+000;0.000000E+000
589092;0.000000E+000;0.000000E+000
590104;0.000000E+000;0.000000E+000
591095;0.000000E+000;0.000000E+000
592109;0.000000E+000;0.000000E+000
593092;0.000000E+000;0.000000E+000
594104;0.000000E+000;0.000000E+000
595095;0.000000E+000;0.000000E+000
596106;0.000000E+000;0.000000E+000
597089;0.000000E+000;0.000000E+000
598109;0.000000E+000;0.000000E+000
599092;0.000000E+000;0.000000E+000
600104;0.000000E+000;0.000000E+000
601095;0.000000E+000;0.000000E+000
602136;0.000000E+000;0.000000E+000
603090;0.000000E+000;0.000000E+000
604109;0.000000E+000;0.000000E+000
605092;0.000000E+000;0.000000E+000
606104;0.000000E+000;0.000000E+000
607095;0.000000E+000;0.000000E+000
608107;0.000000E+000;0.000000E+000
609090;0.000000E+000;0.000000E+000
610109;0.000000E+000;0.000000E+000
611092;0.000000E+000;0.000000E+000
612106;0.000000E+000;0.000000E+000
613089;0.000000E+000;0.000000E+000
614109;0.000000E+000;0.000000E+000
615092;0.000000E+000;0.000000E+000
616104;0.000000E+000;0.000000E+000
617096;0.000000E+000;0.000000E+000
618109;0.000000E+000;0.000000E+000
619092;0.000000E+000;0.000000E+000
620105;0.000000E+000;0.000000E+000
621097;0.000000E+000;0.000000E+000
622112;0.000000E+000;0.000000E+000
623096;0.000000E+000;0.000000E+000
624108;0.000000E+000;0.000000E+000
625092;0.000000E+000;0.000000E+000
626104;0.000000E+000;0.000000E+000
627096;0.000000E+000;0.000000E+000
628123;0.000000E+000;0.000000E+000
629110;0.000000E+000;0.000000E+000
630107;0.000000E+000;0.000000E+000
631091;0.000000E+000;0.000000E+000
632106;0.000000E+000;0.000000E+000
633089;0.000000E+000;0.000000E+000
634102;0.000000E+000;0.000000E+000
635094;0.000000E+000;0.000000E+000
636106;0.000000E+000;0.000000E+000
637090;0.000000E+000;0.000000E+000
638102;0.000000E+000;0.000000E+000
639094;0.000000E+000;0.000000E+000
640106;0.000000E+000;0.000000E+000
641090;0.000000E+000;0.000000E+000
642105;0.000000E+000;0.000000E+000
643097;0.000000E+000;0.000000E+000
644109;0.000000E+000;0.000000E+000
645093;0.000000E+000;0.000000E+000
646105;0.000000E+000;0.000000E+000
647095;0.000000E+000;0.000000E+000
648106;0.000000E+000;0.000000E+000
649097;0.000000E+000;0.000000E+000
650109;0.000000E+000;0.000000E+000
651092;0.000000E+000;0.000000E+000
652106;0.000000E+000;0.000000E+000
653097;0.000000E+000;0.000000E+000
654169;0.000000E+000;0.000000E+000
655094;0.000000E+000;0.000000E+000
656106;0.000000E+000;0.000000E+000
657097;0.000000E+000;0.000000E+000
658108;0.000000E+000;0.000000E+000
659092;0.000000E+000;0.000000E+000
660103;0.000000E+000;0.000000E+000
661094;0.000000E+000;0.000000E+000
662108;0.000000E+000;0.000000E+000
663091;0.000000E+000;0.000000E+000
664103;0.000000E+000;0.000000E+000
665094;0.000000E+000;0.000000E+000
666105;0.000000E+000;0.000000E+000
667097;0.000000E+000;0.000000E+000
668108;0.000000E+000;0.000000E+000
669091;0.000000E+000;0.000000E+000
670103;0.000000E+000;0.000000E+000
671094;0.000000E+000;0.000000E+000
672108;0.000000E+000;0.000000E+000
673091;0.000000E+000;0.000000E+000
674102;0.000000E+000;0.000000E+000
675093;0.000000E+000;0.000000E+000
676105;0.000000E+000;0.000000E+000
677096;0.000000E+000;0.000000E+000
678108;0.000000E+000;0.000000E+000
679091;0.000000E+000;0.000000E+000
680108;0.000000E+000;0.000000E+000
681097;0.000000E+000;0.000000E+000
682112;0.000000E+000;0.000000E+000
683096;0.000000E+000;0.000000E+000
684108;0.000000E+000;0.000000E+000
685092;0.000000E+000;0.000000E+000
686105;0.000000E+000;0.000000E+000
687096;0.000000E+000;0.000000E+000
688109;0.000000E+000;0.000000E+000
689093;0.000000E+000;0.000000E+000
690105;0.000000E+000;0.000000E+000
691097;0.000000E+000;0.000000E+000
692112;0.000000E+000;0.000000E+000
693096;0.000000E+000;0.000000E+000
694108;0.000000E+000;0.000000E+000
695092;0.000000E+000;0.000000E+000
696104;0.000000E+000;0.000000E+000
697096;0.000000E+000;0.000000E+000
698108;0.000000E+000;0.000000E+000
699092;0.000000E+000;0.000000E+000
700104;0.000000E+000;0.000000E+000
701096;0.000000E+000;0.000000E+000
702112;0.000000E+000;0.000000E+000
703095;0.000000E+000;0.000000E+000
704108;0.000000E+000;0.000000E+000
705092;0.000000E+000;0.000000E+000
706104;0.000000E+000;0.000000E+000
707108;0.000000E+000;0.000000E+000
708105;0.000000E+000;0.000000E+000
709097;0.000000E+000;0.000000E+000
710110;0.000000E+000;0.000000E+000
711093;0.000000E+000;0.000000E+000
712107;0.000000E+000;0.000000E+000
713097;0.000000E+000;0.000000E+000
714108;0.000000E+000;0.000000E+000
715091;0.000000E+000;0.000000E+000
716103;0.000000E+000;0.000000E+000
717094;0.000000E+000;0.000000E+000
718105;0.000000E+000;0.000000E+000
719097;0.000000E+000;0.000000E+000
720108;0.000000E+000;0.000000E+000
721092;0.000000E+000;0.000000E+000
722106;0.000000E+000;0.000000E+000
723090;0.000000E+000;0.000000E+000
724109;0.000000E+000;0.000000E+000
725092;0.000000E+000;0.000000E+000
726104;0.000000E+000;0.000000E+000
727095;0.000000E+000;0.000000E+000
728106;0.000000E+000;0.000000E+000
729089;0.000000E+000;0.000000E+000
730109;0.000000E+000;0.000000E+000
731092;0.000000E+000;0.000000E+000
732106;0.000000E+000;0.000000E+000
733108;0.000000E+000;0.000000E+000
